EETrajData1,EETrajData2,EETrajData3,EETrajData4,EETrajData5,EETrajData6
EE X (Mm),EE Y (Mm),EE Z (Mm),EE Roll (Deg),EE Pitch (Deg),EE Yaw (Deg)
-2099.73310995754,184.974030578054,635.541637570239,0.026508815477652,-0.960258911947434,-89.0407731386535
-2099.72454391218,184.972514545403,635.844921223711,0.0267889323943177,-0.98789326445414,-89.0131625076109
-2099.71580572747,184.970933087956,636.152503096061,0.0270454352069431,-1.01591948716082,-88.9851595159297
-2099.70689326365,184.969284350292,636.464382997865,0.0272771574478105,-1.04433755477624,-88.9567641126343
-2099.69780435102,184.967566451078,636.780560734664,0.0274829162649151,-1.07314744020024,-88.9279762445991
-2099.68853678996,184.96577748307,637.101036106874,0.0276615124176959,-1.10234911446282,-88.8987958564893
-2099.6790883509,184.963915513122,637.425808909675,0.0278117302726176,-1.13194254666266,-88.8692228906994
-2099.66945677431,184.961978582181,637.75487893292,0.0279323377985961,-1.16192770390447,-88.8392572872919
-2099.65963977076,184.959964705295,638.08824596102,0.0280220865622633,-1.19230455123584,-88.8088989839349
-2099.64963502083,184.957871871617,638.425909772851,0.028079711723072,-1.22307305158294,-88.778147915839
-2099.63944017522,184.955698044404,638.767870141639,0.0281039320282318,-1.2542331656855,-88.7470040156929
-2099.62905285462,184.953441161024,639.114126834856,0.0280934498074741,-1.28578485203097,-88.7154672135987
-2099.61847064984,184.951099132957,639.464679614113,0.0280469509676444,-1.31772806678766,-88.6835374370063
-2099.60769112172,184.948669845801,639.819528235048,0.0279631049871141,-1.35006276373726,-88.6512146106468
-2099.59671180115,184.946151159276,640.178672447213,0.0278405649100086,-1.38278889420624,-88.6184986564649
-2099.58553018911,184.943540907225,640.542111993964,0.0276779673402534,-1.41590640699663,-88.585389493551
-2099.57414375662,184.940836897619,640.909846612346,0.0274739324354219,-1.44941524831579,-88.5518870380722
-2099.56254994476,184.938036912566,641.281876032976,0.0272270639003947,-1.48331536170531,-88.5179912032021
-2099.55074616467,184.935138708309,641.65819997993,0.0269359489808163,-1.51760668796917,-88.4837018990509
-2099.53872979756,184.932140015233,642.038818170617,0.0265991584563475,-1.55228916510089,-88.449019032593
-2099.52649819469,184.929038537871,642.42373031567,0.0262152466337141,-1.58736272820995,-88.4139425075954
-2099.51404867738,184.925831954908,642.812936118814,0.0257827513395379,-1.62282730944719,-88.3784722245442
-2099.50137853703,184.922517919184,643.206435276753,0.0253001939129559,-1.65868283792949,-88.3426080805711
-2099.48848503507,184.919094057705,643.604227479041,0.0247660791980168,-1.6949292396635,-88.3063499693781
-2099.47536540302,184.915557971641,644.006312407957,0.0241788955358514,-1.73156643746845,-88.2696977811624
-2099.46201684245,184.911907236337,644.412689738381,0.0235371147566163,-1.76859435089823,-88.2326514025399
-2099.44843652499,184.908139401317,644.823359137664,0.0228391921712003,-1.80601289616247,-88.1952107164678
-2099.43462159234,184.904251990288,645.238320265502,0.0220835665626938,-1.84382198604677,-88.1573756021668
-2099.42056915625,184.900242501153,645.6575727738,0.0212686601776162,-1.88202152983205,-88.1191459350424
-2099.40627629857,184.896108406007,646.081116306545,0.0203928787168944,-1.92061143321312,-88.080521586605
-2099.39174007116,184.891847151152,646.508950499673,0.019454611326589,-1.95959159821615,-88.0415024243896
-2099.376957496,184.8874561571,646.941074980929,0.0184522305883652,-1.99896192311547,-88.0020883118746
-2099.36192556511,184.882932818583,647.377489369739,0.0173840925097015,-2.03872230234938,-87.9622791083996
-2099.34664124057,184.878274504555,647.818193277064,0.0162485365138327,-2.07887262643504,-87.9220746690828
-2099.33110145455,184.873478558203,648.263186305269,0.0150438854294235,-2.11941278188259,-87.881474844737
-2099.31530310927,184.868542296956,648.712468047979,0.0137684454799655,-2.16034265110825,-87.8404794817857
-2099.29924307704,184.86346301249,649.166038089938,0.0124205062728959,-2.2016621123466,-87.799088422177
-2099.28291820022,184.858237970735,649.623896006867,0.0109983407884308,-2.2433710395619,-87.7573015032983
-2099.26632529126,184.852864411888,650.086041365319,0.00950020536811056,-2.2854693023586,-87.7151185578892
-2099.24946113267,184.847339550418,650.552473722535,0.00792433970305103,-2.32795676589087,-87.6725394139536
-2099.23232247705,184.841660575075,651.023192626299,0.00626896682189619,-2.37083329077125,-87.6295638946716
-2099.21490604707,184.835824648901,651.498197614782,0.00453229307846835,-2.4140987329784,-87.5861918183103
-2099.19720853547,184.829828909235,651.977488216402,0.00271250813911057,-2.4577529437639,-87.5424229981332
-2099.17922660507,184.82367046773,652.46106394967,0.000807784969716817,-2.50179576955819,-87.4982572423103
-2099.1609568888,184.817346410354,652.948924323034,-0.00118372017755513,-2.54622705187566,-87.4536943538255
-2099.14239598962,184.810853797408,653.441068834731,-0.00326386777789183,-2.59104662721853,-87.4087341303853
-2099.12354048062,184.80418966353,653.937496972627,-0.00543453504775909,-2.63625432698021,-87.3633763643246
-2099.10438690496,184.797351017711,654.438208214067,-0.00769761595916735,-2.68184997734747,-87.3176208425134
-2099.08493177587,184.790334843299,654.943202025712,-0.0100550212542729,-2.72783339920168,-87.2714673462622
-2099.0651715767,184.78313809802,655.452477863383,-0.012508678460319,-2.77420440801927,-87.2249156512258
-2099.04510276088,184.77575771398,655.966035171899,-0.0150605319049214,-2.82096281377119,-87.1779655273079
-2099.02472175192,184.768190597682,656.483873384917,-0.0177125427317041,-2.86810842082135,-87.1306167385636
-2099.00402494343,184.760433630037,657.005991924768,-0.0204666889162873,-2.91564102782419,-87.0828690431017
-2098.98300869914,184.752483666376,657.532390202295,-0.023324965282635,-2.9635604276214,-87.0347221929861
-2098.96166935286,184.744337536463,658.063067616684,-0.0262893835197646,-3.01186640713742,-86.9861759341368
-2098.94000320851,184.735992044506,658.5980235553,-0.0293619721988239,-3.06055874727435,-86.9372300062295
-2098.9180065401,184.727443969176,659.137257393514,-0.0325447767905396,-3.10963722280561,-86.8878841425951
-2098.89567559177,184.718690063614,659.680768494543,-0.035839859683042,-3.15910160226872,-86.8381380701178
-2098.87300657775,184.709727055448,660.228556209267,-0.0392493002000685,-3.20895164785727,-86.7879915091333
-2098.8499956824,184.700551646809,660.780619876068,-0.0427751946195545,-3.25918711531162,-86.7374441733254
-2098.82663906019,184.691160514341,661.336958820647,-0.0464196561926099,-3.30980775380902,-86.6864957696221
-2098.80293283571,184.681550309222,661.897572355855,-0.0501848151628896,-3.36081330585232,-86.6351459980919
-2098.77887310366,184.671717657172,662.462459781514,-0.0540728187863622,-3.41220350715812,-86.5833945518374
-2098.75445592887,184.661659158478,663.031620384243,-0.0580858313514772,-3.46397808654357,-86.5312411168906
-2098.72967734633,184.651371388002,663.605053437273,-0.0622260341997393,-3.51613676581247,-86.4786853721053
-2098.7045333611,184.6408508952,664.182758200273,-0.0664956257466896,-3.5686792596402,-86.4257269890503
-2098.67901994844,184.63009420414,664.764733919163,-0.0708968215033019,-3.62160527545771,-86.3723656319007
-2098.6531330537,184.619097813519,665.350979825937,-0.0754318540977921,-3.67491451333453,-86.31860095733
-2098.62686859239,184.607858196679,665.941495138473,-0.0801029732978495,-3.72860666586072,-86.2644326144
-2098.60022245018,184.596371801628,666.53627906035,-0.084912446033293,-3.78268141802787,-86.2098602444506
-2098.57319048287,184.584635051054,667.135330780662,-0.0898625564191495,-3.83713844710904,-86.1548834809893
-2098.54576851642,184.572644342347,667.738649473829,-0.0949556057791693,-3.89197742253762,-86.0995019495794
-2098.51795234695,184.560396047618,668.346234299408,-0.100193912669767,-3.94719800578537,-86.0437152677278
-2098.48973774075,184.547886513718,668.958084401899,-0.105579812904408,-4.00279985023917,-85.9875230447722
-2098.46112043426,184.535112062256,669.574198910558,-0.111115659578427,-4.05878260107685,-85.9309248817676
-2098.4320961341,184.522068989624,670.194576939201,-0.116803823094294,-4.11514589514208,-85.8739203713719
-2098.40266051708,184.508753567015,670.819217586008,-0.122646691187322,-4.17188936081797,-85.816509097731
-2098.37280923016,184.495162040443,671.448119933328,-0.128646668951825,-4.22901261789988,-85.7586906363636
-2098.34253789051,184.481290630768,672.081283047482,-0.134806178867731,-4.28651527746689,-85.7004645540449
-2098.31184208549,184.467135533715,672.718705978566,-0.141127660827632,-4.34439694175254,-85.6418304086896
-2098.28071737265,184.4526929199,673.360387760246,-0.147613572164312,-4.4026572040141,-85.5827877492348
-2098.24915927974,184.43795893485,674.006327409562,-0.154266387678712,-4.46129564840113,-85.5233361155219
-2098.21716330471,184.422929699031,674.656523926722,-0.161088599668365,-4.52031184982271,-85.4634750381777
-2098.18472491573,184.407601307864,675.3109762949,-0.168082717956287,-4.5797053738137,-85.4032040384956
-2098.1518395512,184.39196983176,675.96968348003,-0.175251269920335,-4.63947577639983,-85.3425226283157
-2098.11850261973,184.376031316135,676.632644430598,-0.182596800523022,-4.69962260396176,-85.2814303099038
-2098.08470950016,184.359781781445,677.299858077438,-0.190121872341799,-4.76014539309789,-85.2199265758315
-2098.05045554156,184.343217223202,677.971323333518,-0.19782906559981,-4.82104367048629,-85.1580109088534
-2098.01573606326,184.326333612012,678.647039093735,-0.205720978197099,-4.88231695274518,-85.095682781786
-2097.98054635483,184.30912689359,679.327004234699,-0.213800225742297,-4.94396474629264,-85.0329416573847
-2097.94488167608,184.291592988797,680.01121761452,-0.222069441584771,-5.00598654720483,-84.9697869882202
-2097.90873725711,184.273727793663,680.699678072599,-0.230531276847236,-5.06838184107336,-84.9062182165555
-2097.87210829828,184.255527179419,681.392384429406,-0.239188400458845,-5.13115010286128,-84.842234774221
-2097.8349899702,184.236986992523,682.089335486265,-0.248043499188734,-5.194290796758,-84.7778360824903
-2097.7973774138,184.218103054691,682.79053002514,-0.25709927768004,-5.25780337603313,-84.7130215519545
-2097.75926574029,184.198871162929,683.495966808411,-0.266358458484384,-5.32168728288889,-84.6477905823966
-2097.72065003117,184.179287089559,684.205644578652,-0.275823782096814,-5.38594194831169,-84.5821425626654
-2097.68152533824,184.159346582258,684.919562058416,-0.285498006991212,-5.45056679192213,-84.5160768705487
-2097.64188668364,184.139045364082,685.637717950005,-0.295383909656168,-5.51556122182408,-84.4495928726464
-2097.6017290598,184.118379133504,686.360110935249,-0.305484284631298,-5.58092463445245,-84.3826899242425
-2097.56104742951,184.097343564446,687.086739675279,-0.315801944544038,-5.64665641441976,-84.3153673691775
-2097.51983672587,184.075934306309,687.817602810301,-0.326339720146869,-5.71275593436137,-84.2476245397197
-2097.47809185236,184.054146984013,688.552698959365,-0.337100460355013,-5.77922255477967,-84.1794607564367
-2097.4358076828,184.031977198029,689.292026720139,-0.34808703228456,-5.8460556238869,-84.1108753280661
-2097.39297906136,184.009420524415,690.035584668678,-0.359302321291053,-5.91325447744672,-84.0418675513857
-2097.3496008026,183.986472514851,690.783371359188,-0.370749231008494,-5.98081843861454,-83.9724367110838
-2097.30566769148,183.963128696678,691.535385323797,-0.382430683388807,-6.04874681777659,-83.9025820796291
-2097.26117448332,183.939384572934,692.291625072318,-0.394349618741708,-6.11703891238766,-83.8323029171396
-2097.21611590387,183.915235622392,693.052089092014,-0.406508995775013,-6.18569400680761,-83.7615984712522
-2097.17048664928,183.890677299599,693.816775847362,-0.418911791635365,-6.25471137213657,-83.6904679769914
-2097.12428138613,183.865705034918,694.585683779813,-0.431561001949367,-6.32409026604874,-83.6189106566376
-2097.07749475142,183.840314234561,695.358811307552,-0.444459640865126,-6.39382993262499,-83.5469257195956
-2097.03012135261,183.814500280639,696.13615682526,-0.457610741094193,-6.46392960218411,-83.4745123622624
-2096.98215576761,183.788258531196,696.91771870387,-0.471017353953894,-6.53438849111261,-83.4016697678954
-2096.9335925448,183.761584320254,697.703495290324,-0.484682549410051,-6.60520580169332,-83.3283971064794
-2096.88442620303,183.734472957858,698.493484907327,-0.498609416120074,-6.67638072193252,-83.2546935345947
-2096.83465123164,183.706919730114,699.287685853106,-0.512801061476409,-6.74791242538581,-83.1805581952837
-2096.78426209048,183.678919899238,700.086096401159,-0.527260611650363,-6.81980007098243,-83.1059902179185
-2096.7332532099,183.650468703599,700.888714800006,-0.541991211636262,-6.89204280284837,-83.0309887180674
-2096.68161899078,183.621561357765,701.695539272946,-0.556996025295943,-6.96463975012796,-82.9555527973623
-2096.62935380454,183.592193052549,702.506568017797,-0.57227823540358,-7.03759002680414,-82.8796815433649
-2096.57645199314,183.562358955056,703.321799206653,-0.587841043690821,-7.11089273151719,-82.8033740294339
-2096.52290786911,183.532054208733,704.141230985626,-0.60368767089222,-7.18454694738212,-82.7266293145914
-2096.46871571555,183.501273933414,704.964861474594,-0.619821356790959,-7.2585517418046,-82.6494464433897
-2096.41386978616,183.470013225371,705.792688766945,-0.636245360264851,-7.33290616629545,-82.5718244457779
-2096.35836430523,183.438267157366,706.624710929319,-0.652962959332598,-7.40760925628352,-82.4937623369687
-2096.30219346766,183.4060307787,707.460926001352,-0.669977451200288,-7.48266003092737,-82.415259117305
-2096.245351439,183.373299115264,708.301331995419,-0.687292152308134,-7.55805749292516,-82.3363137721269
-2096.18783235543,183.340067169592,709.145926896369,-0.704910398377418,-7.63380062832326,-82.2569252716388
-2096.12963032379,183.306329920917,709.994708661267,-0.722835544457635,-7.70988840632323,-82.1770925707762
-2096.07073942159,183.272082325221,710.847675219131,-0.741070964973814,-7.78631977908738,-82.0968146090732
-2096.01115369703,183.237319315293,711.704824470669,-0.759620053773998,-7.86309368154259,-82.01609031053
-2095.95086716902,183.202035800783,712.566154288012,-0.778486224176865,-7.94020903118287,-81.9349185834805
-2095.88987382718,183.166226668258,713.43166251445,-0.797672909019476,-8.01766472787015,-81.8532983204602
-2095.82816763186,183.129886781264,714.301346964165,-0.817183560705113,-8.09545965363354,-81.7712283980749
-2095.76574251419,183.093010980377,715.175205421961,-0.837021651251204,-8.17359267246707,-81.6887076768687
-2095.70259237603,183.055594083268,716.053235642997,-0.857190672337293,-8.25206263012579,-81.6057350011935
-2095.63871109004,183.01763088476,716.935435352512,-0.877694135353054,-8.33086835392028,-81.5223091990778
-2095.57409249968,182.979116156892,717.821802245561,-0.898535571446309,-8.41000865250949,-81.4384290820968
-2095.50873041922,182.940044648977,718.712333986732,-0.919718531571013,-8.4894823156921,-81.3540934452428
-2095.44261863378,182.900411087665,719.607028209883,-0.941246586535226,-8.56928811419598,-81.2693010667955
-2095.37575089933,182.860210177009,720.505882517856,-0.963123327048981,-8.6494247994663,-81.1840507081935
-2095.30812094268,182.81943659853,721.40889448221,-0.985352363772077,-8.72989110345173,-81.098341113906
-2095.23972246157,182.778085011277,722.316061642937,-1.00793732736172,-8.81068573838914,-81.0121710113054
-2095.17054912463,182.7361500519,723.227381508189,-1.03088186852005,-8.89180739658633,-80.9255391105406
-2095.10059457141,182.693626334711,724.142851553991,-1.05418965804138,-8.97325475020359,-80.8384441044102
-2095.02985241242,182.650508451758,725.06246922397,-1.07786438685936,-9.0550264510329,-80.7508846682376
-2094.95831622911,182.60679097289,725.986231929065,-1.10190976609373,-9.13712113027584,-80.6628594597461
-2094.88597957394,182.562468445829,726.914137047246,-1.12632952709691,-9.2195373983197,-80.5743671189352
-2094.81283597037,182.517535396238,727.846181923235,-1.15112742150015,-9.30227384451161,-80.4854062679575
-2094.73887891287,182.471986327798,728.782363868212,-1.1763072212594,-9.38532903693128,-80.3959755109966
-2094.66410186696,182.425815722277,729.722680159539,-1.20187271870077,-9.4687015221616,-80.3060734341462
-2094.58849826925,182.379018039606,730.667128040464,-1.22782772656545,-9.55238982505763,-80.21569860529
-2094.51206152741,182.331587717952,731.615704719836,-1.2541760780543,-9.63639244851391,-80.1248495739828
-2094.43478502022,182.283519173796,732.568407371819,-1.28092162687179,-9.72070787322967,-80.0335248713325
-2094.35666209762,182.234806802009,733.525233135594,-1.30806824726941,-9.80533455747246,-79.9417230098832
-2094.27768608066,182.185444975929,734.486179115076,-1.33561983408849,-9.89027093683986,-79.8494424835007
-2094.19785026161,182.135428047443,735.451242378614,-1.36358030280233,-9.97551542401932,-79.7566817672571
-2094.11714790392,182.084750347064,736.420419958703,-1.39195358955758,-10.0610664085462,-79.6634393173189
-2094.03557224225,182.033406184012,737.393708851685,-1.420743651215,-10.14692225656,-79.5697135708354
-2093.95311648253,181.981389846301,738.371106017456,-1.44995446538923,-10.2330813105583,-79.4755029458283
-2093.86977380194,181.928695600815,739.35260837917,-1.47959003048781,-10.3195418891497,-79.3808058410843
-2093.78553734897,181.875317693398,740.338212822938,-1.5096543657493,-10.4063022868039,-79.2856206360471
-2093.70040024343,181.821250348937,741.327916197531,-1.54015151128033,-10.4933607736001,-79.1899456907132
-2093.61435557645,181.766487771449,742.321715314083,-1.5710855280917,-10.5807155949743,-79.0937793455281
-2093.52739641056,181.711024144168,743.319606945783,-1.60246049813335,-10.6683649714635,-78.9971199212847
-2093.43951577966,181.654853629634,744.321587827584,-1.63428052432822,-10.7563070984486,-78.8999657190236
-2093.3507066891,181.597970369784,745.327654655887,-1.66654973060488,-10.8445401458953,-78.8023150199351
-2093.26096211566,181.540368486041,746.33780408825,-1.69927226192885,-10.9330622580929,-78.7041660852637
-2093.17027500758,181.482042079407,747.352032743075,-1.73245228433261,-11.0218715533914,-78.6055171562141
-2093.07863828464,181.422985230558,748.370337199305,-1.76609398494423,-11.110966123936,-78.5063664538599
-2092.98604483811,181.363191999935,749.392713996118,-1.80020157201443,-11.2003440354006,-78.4067121790539
-2092.89248753085,181.30265642784,750.419159632618,-1.83477927494221,-11.2900033267184,-78.3065525123416
-2092.79795919728,181.241372534537,751.449670567527,-1.86983134429871,-11.3799420098108,-78.2058856138762
-2092.70245264346,181.179334320344,752.484243218876,-1.90536205184951,-11.4701580693145,-78.1047096233367
-2092.60596064707,181.116535765737,753.522873963694,-1.94137569057504,-11.5606494623064,-78.0030226598483
-2092.50847595748,181.052970831446,754.565559137696,-1.9778765746892,-11.6514141180265,-77.9008228219056
-2092.40999129575,180.988633458561,755.612295034973,-2.01486903965599,-11.7424499375986,-77.7981081872984
-2092.31049935469,180.92351756863,756.663077907675,-2.05235744220414,-11.8337547937495,-77.6948768130407
-2092.20999279886,180.857617063768,757.717903965701,-2.09034616033962,-11.9253265305252,-77.5911267353021
-2092.10846426462,180.790925826757,758.77676937638,-2.12883959335595,-12.0171629630062,-77.4868559693428
-2092.00590636016,180.723437721157,759.839670264158,-2.16784216184221,-12.1092618770198,-77.3820625094513
-2091.90231166552,180.655146591409,760.906602710282,-2.20735830768865,-12.2016210288511,-77.2767443288856
-2091.79767273265,180.58604626295,761.977562752477,-2.24739249408986,-12.2942381449511,-77.1708993798177
-2091.69198208539,180.516130542316,763.052546384632,-2.2879492055453,-12.3871109216436,-77.0645255932816
-2091.58523221958,180.445393217259,764.131549556482,-2.32903294785717,-12.4802370248293,-76.9576208791248
-2091.47741560302,180.37382805686,765.214568173281,-2.37064824812556,-12.5736140896887,-76.8501831259634
-2091.36852467554,180.301428811636,766.301598095489,-2.41279965474053,-12.6672397203817,-76.7422102011409
-2091.25855184904,180.228189213666,767.392635138444,-2.45549173737144,-12.7611114897464,-76.6336999506916
-2091.14748950751,180.154102976697,768.48767507204,-2.4987290869529,-12.8552269389949,-76.5246501993073
-2091.03533000706,180.079163796272,769.586713620407,-2.54251631566771,-12.9495835774077,-76.415058750308
-2090.92206567598,180.003365349839,770.689746461581,-2.58685805692634,-13.0441788820255,-76.3049233856179
-2090.80768881474,179.926701296883,771.796769227185,-2.63175896534295,-13.1390102973391,-76.1942418657444
-2090.69219169608,179.849165279038,772.907777502097,-2.67722371670789,-13.2340752349777,-76.0830119297633
-2090.57556656499,179.770750920217,774.022766824128,-2.7232570079564,-13.3293710733943,-75.9712312953069
-2090.45780563878,179.691451826732,775.141732683689,-2.76986355713353,-13.4248951575497,-75.8588976585582
-2090.33890110712,179.611261587424,776.26467052347,-2.8170481033551,-13.5206447985942,-75.7460086942495
-2090.21884513206,179.53017377379,777.391575738102,-2.86481540676446,-13.6166172735476,-75.6325620556663
-2090.09762984808,179.44818194011,778.522443673833,-2.91317024848512,-13.7128098249762,-75.5185553746561
-2089.97524736212,179.365279623578,779.657269628198,-2.96211743056894,-13.8092196606692,-75.403986261643
-2089.85168975365,179.281460344434,780.796048849683,-3.01166177593974,-13.9058439533118,-75.2888523056474
-2089.72694907467,179.1967176061,781.938776537395,-3.06180812833236,-14.0026798401573,-75.1731510743118
-2089.60101734978,179.111044895309,783.08544784073,-3.11256135222679,-14.0997244226963,-75.0568801139323
-2089.47388657621,179.024435682244,784.236057859039,-3.16392633277732,-14.1969747663247,-74.9400369494958
-2089.34554872385,178.936883420679,785.390601641292,-3.21590797573663,-14.2944279000093,-74.8226190847237
-2089.21599573532,178.848381548111,786.549074185745,-3.26851120737449,-14.3920808159516,-74.7046240021219
-2089.08521952599,178.758923485906,787.711470439605,-3.32174097439108,-14.4899304692496,-74.5860491630375
-2088.95321198403,178.668502639439,788.87778529869,-3.37560224382463,-14.5879737775578,-74.4668920077214
-2088.81996497047,178.577112398235,790.048013607095,-3.43010000295322,-14.6862076207453,-74.3471499553986
-2088.68547031922,178.484746136121,791.222150156855,-3.48523925919074,-14.7846288405518,-74.2268204043453
-2088.54971983711,178.391397211363,792.400189687602,-3.54102503997654,-14.8832342402419,-74.1059007319731
-2088.41270530397,178.297058966822,793.582126886233,-3.59746239265885,-14.9820205842582,-73.9843882949203
-2088.27441847266,178.201724730099,794.767956386564,-3.65455638437163,-15.0809845978712,-73.862280429152
-2088.1348510691,178.105387813689,795.957672768993,-3.71231210190474,-15.1801229668287,-73.7395744500661
-2087.99399479231,178.008041515128,797.151270560161,-3.77073465156715,-15.279432337003,-73.6162676526093
-2087.85184131453,177.909679117155,798.348744232606,-3.82982915904313,-15.3789093140364,-73.4923573113998
-2087.70838228116,177.810293887861,799.550088204422,-3.88960076924109,-15.4785504629851,-73.3678406808591
-2087.5636093109,177.709879080852,800.755296838923,-3.9500546461349,-15.5783523079609,-73.2427149953527
-2087.41751399575,177.608427935401,801.96436444429,-4.01119597259753,-15.6783113317728,-73.1169774693385
-2087.27008790107,177.505933676615,803.177285273233,-4.07302995022677,-15.778423975565,-72.9906252975255
-2087.12132256563,177.402389515593,804.394053522648,-4.13556179916275,-15.8786866384551,-72.8636556550412
-2086.97120950168,177.297788649591,805.614663333268,-4.19879675789717,-15.9790956771699,-72.7360656976085
-2086.81974019497,177.192124262187,806.839108789323,-4.2627400830739,-16.0796474056799,-72.6078525617323
-2086.66690610481,177.085389523448,808.067383918188,-4.32739704928074,-16.1803380948328,-72.4790133648964
-2086.51269866415,176.9775775901,809.299482690041,-4.39277294883221,-16.2811639719853,-72.3495452057702
-2086.3571092796,176.868681605694,810.535399017519,-4.45887309154299,-16.3821212206333,-72.2194451644259
-2086.20012933149,176.758694700782,811.775126755361,-4.52570280449182,-16.4832059800421,-72.0887103025669
-2086.04175017395,176.64760999309,813.018659700073,-4.59326743177572,-16.5844143448737,-71.9573376637663
-2085.88196313492,176.535420587689,814.26599158957,-4.66157233425413,-16.6857423648146,-71.8253242737173
-2085.72075951625,176.422119577179,815.517116102831,-4.73062288928271,-16.7871860442016,-71.6926671404951
-2085.55813059373,176.307700041859,816.772026859553,-4.8004244904368,-16.8887413416464,-71.5593632548296
-2085.39406761714,176.192155049915,818.030717419797,-4.87098254722389,-16.9904041696607,-71.425409590391
-2085.22856181034,176.075477657598,819.29318128364,-4.94230248478516,-17.0921703942786,-71.2908031040875
-2085.06160437129,175.957660909407,820.559411890829,-5.01438974358567,-17.1940358346796,-71.1555407363755
-2084.89318647214,175.838697838277,821.82940262042,-5.08724977909295,-17.2959962628101,-71.019619411582
-2084.72329925927,175.718581465763,823.10314679044,-5.16088806144368,-17.3980474030051,-70.883036038241
-2084.55193385334,175.597304802231,824.380637657528,-5.2353100750983,-17.5001849316084,-70.745787509443
-2084.37908134939,175.47486084705,825.661868416585,-5.31052131848312,-17.6024044765928,-70.6078707031976
-2084.20473281685,175.351242588781,826.946832200422,-5.38652730361969,-17.7047016171806,-70.4692824828109
-2084.02887929964,175.226443005371,828.23552207941,-5.46333355574123,-17.8070718834623,-70.3300196972766
-2083.85151181623,175.100455064354,829.527931061125,-5.54094561289567,-17.9095107560168,-70.190079181682
-2083.67262135966,174.973271723041,830.824052089997,-5.61936902553508,-18.0120136655302,-70.0494577576283
-2083.49219889766,174.844885928728,832.123878046956,-5.69860935609123,-18.1145759924156,-69.9081522336669
-2083.31023537268,174.715290618889,833.42740174908,-5.77867217853687,-18.2171930664324,-69.7661594057508
-2083.12672170197,174.584478721386,834.734615949241,-5.85956307793251,-18.319860166306,-69.6234760577014
-2082.94164877761,174.452443154669,836.045513335751,-5.94128764995832,-18.4225725193485,-69.4800989616919
-2082.75500746665,174.319176827985,837.360086532008,-6.02385150043086,-18.5253253010785,-69.3360248787475
-2082.5667886111,174.184672641588,838.678328096145,-6.10726024480432,-18.628113634843,-69.1912505592611
-2082.37698302803,174.048923486944,840.000230520668,-6.19151950765601,-18.7309325914393,-69.045772743528
-2082.18558150964,173.911922246951,841.325786232113,-6.27663492215556,-18.8337771887375,-68.8995881622958
-2081.99257482332,173.773661796146,842.654987590682,-6.36261212951779,-18.9366423913049,-68.7526935373343
-2081.79795371173,173.634135000926,843.987826889891,-6.44945677843867,-19.0395231100303,-68.6050855820216
-2081.60170889287,173.493334719763,845.324296356218,-6.53717452451423,-19.1424142017513,-68.4567610019503
-2081.40383106013,173.351253803426,846.664388148746,-6.62577102964186,-19.2453104688808,-68.3077164955509
-2081.20431088237,173.207885095199,848.008094358807,-6.71525196140395,-19.3482066590376,-68.1579487547358
-2081.00313900401,173.06322143111,849.355407009628,-6.80562299243319,-19.4510974646766,-68.0074544655619
-2080.80030604509,172.917255640151,850.706318055977,-6.89688979975952,-19.5539775227221,-67.8562303089134
-2080.59580260133,172.76998054451,852.060819383807,-6.98905806413805,-19.6568414142029,-67.7042729612042
-2080.38961924424,172.621388959797,853.418902809898,-7.08213346935796,-19.7596836638899,-67.551579095102
-2080.18174652114,172.471473695276,854.780560081508,-7.17612170153167,-19.8624987399353,-67.3981453802725
-2079.97217495529,172.320227554102,856.145782876012,-7.27102844836422,-19.9652810535157,-67.2439684841445
-2079.76089504594,172.167643333549,857.514562800549,-7.36685939840234,-20.0680249584771,-67.0890450726976
-2079.5478972684,172.013713825253,858.88689139167,-7.46362024026289,-20.1707247509829,-66.9333718112714
-2079.33317207414,171.85843181545,860.262760114976,-7.56131666184036,-20.2733746691658,-66.7769453653968
-2079.11670989085,171.701790085215,861.642160364769,-7.65995434949306,-20.3759688927825,-66.6197624016503
-2078.89850112252,171.543781410707,863.025083463694,-7.75953898720759,-20.4785015428722,-66.4618195885311
-2078.67853614952,171.384398563412,864.411520662387,-7.86007625574131,-20.5809666814191,-66.3031135973625
-2078.45680532871,171.223634310394,865.801463139117,-7.96157183174243,-20.6833583110189,-66.1436411032153
-2078.23329899348,171.061481414541,867.194901999433,-8.06403138684739,-20.7856703745495,-65.9833987858573
-2078.00800745383,170.897932634814,868.59182827581,-8.16746058675508,-20.8878967548462,-65.8223833307258
-2077.7809209965,170.732980726506,869.992232927293,-8.27186509027771,-20.9900312743822,-65.6605914299259
-2077.55202988502,170.566618441493,871.396106839146,-8.37725054836791,-21.0920676949533,-65.4980197832532
-2077.32132435978,170.398838528491,872.803440822497,-8.48362260312163,-21.1939997173688,-65.3346650992428
-2077.08879463814,170.229633733317,874.21422561398,-8.59098688675664,-21.2958209811472,-65.1705240962435
-2076.85443091453,170.058996799149,875.628451875389,-8.69934902056626,-21.3975250642181,-65.0055935035188
-2076.61822336049,169.886920466792,877.046110193319,-8.80871461384789,-21.49910548263,-64.839870062374
-2076.3801621248,169.713397474938,878.467191078818,-8.91908926280616,-21.600555690265,-64.6733505273106
-2076.14023733354,169.53842056044,879.891684967029,-9.03047854943023,-21.7018690785594,-64.5060316672074
