AllInertia1,AllInertia2,AllInertia3,AllInertia4,AllInertia5,AllInertia6
J1 Izz (KgM^2),J2 Izz (KgM^2),J3 Izz (KgM^2),J4 Izz (KgM^2),J5 Izz (KgM^2),J6 Izz (KgM^2)
2.20049830180916,2.65483161323885,1.61077690160993,0.00203348656119589,0.0323494000855314,0.0020000017776
2.20233620465553,2.65613434924247,1.61075639878133,0.00203485006251695,0.032349400085705,0.0020000017776
2.20419306718936,2.65744993987677,1.61073551123104,0.00203625485491623,0.0323494000858802,0.0020000017776
2.20606890283736,2.65877837740565,1.61071423360526,0.00203770176340787,0.0323494000860572,0.0020000017776
2.20796372509776,2.66011965398674,1.61069256049731,0.00203919162103182,0.0323494000862358,0.0020000017776
2.20987754753834,2.66147376167051,1.61067048644766,0.0020407252688447,0.0323494000864161,0.0020000017776
2.21181038379451,2.66284069239943,1.6106480059439,0.00204230355591037,0.032349400086598,0.0020000017776
2.21376224756732,2.66422043800709,1.61062511342085,0.0020439273392903,0.0323494000867816,0.0020000017776
2.21573315262144,2.66561299021728,1.61060180326048,0.00204559748403353,0.032349400086967,0.0020000017776
2.21772311278315,2.66701834064312,1.61057806979201,0.00204731486316647,0.0323494000871539,0.0020000017776
2.21973214193833,2.66843648078615,1.61055390729188,0.00204908035768237,0.0323494000873426,0.0020000017776
2.2217602540303,2.66986740203542,1.61052930998378,0.00205089485653041,0.0323494000875329,0.0020000017776
2.2238074630578,2.67131109566656,1.61050427203871,0.0020527592566046,0.0323494000877249,0.0020000017776
2.22587378307286,2.67276755284083,1.61047878757494,0.00205467446273232,0.0323494000879185,0.0020000017776
2.22795922817862,2.67423676460424,1.61045285065807,0.00205664138766254,0.0323494000881138,0.0020000017776
2.2300638125272,2.67571872188656,1.61042645530107,0.00205866095205375,0.0323494000883108,0.0020000017776
2.23218755031748,2.67721341550036,1.61039959546426,0.00206073408446149,0.0323494000885094,0.0020000017776
2.23433045579289,2.67872083614009,1.61037226505536,0.00206286172132565,0.0323494000887096,0.0020000017776
2.23649254323919,2.68024097438107,1.61034445792951,0.00206504480695738,0.0323494000889116,0.0020000017776
2.23867382698218,2.68177382067853,1.6103161678893,0.00206728429352562,0.0323494000891152,0.0020000017776
2.24087432138542,2.68331936536662,1.61028738868479,0.00206958114104337,0.0323494000893204,0.0020000017776
2.2430940408479,2.68487759865743,1.61025811401354,0.0020719363173535,0.0323494000895272,0.0020000017776
2.24533299980171,2.68644851063995,1.61022833752065,0.00207435079811429,0.0323494000897357,0.0020000017776
2.24759121270969,2.68803209127911,1.61019805279875,0.00207682556678457,0.0323494000899459,0.0020000017776
2.24986869406301,2.68962833041473,1.61016725338806,0.00207936161460846,0.0323494000901577,0.0020000017776
2.25216545837877,2.6912372177605,1.61013593277644,0.00208195994059975,0.0323494000903711,0.0020000017776
2.25448152019754,2.69285874290296,1.61010408439937,0.00208462155152591,0.0323494000905861,0.0020000017776
2.25681689408093,2.69449289530043,1.61007170164,0.00208734746189169,0.0323494000908028,0.0020000017776
2.25917159460904,2.696139664282,1.6100387778292,0.00209013869392234,0.0323494000910211,0.0020000017776
2.261545636378,2.69779903904642,1.61000530624558,0.00209299627754636,0.0323494000912411,0.0020000017776
2.26393903399738,2.6994710086611,1.60997128011551,0.00209592125037797,0.0323494000914627,0.0020000017776
2.26635180208764,2.70115556206098,1.60993669261317,0.00209891465769901,0.0323494000916858,0.0020000017776
2.26878395527752,2.70285268804747,1.60990153686059,0.00210197755244055,0.0323494000919107,0.0020000017776
2.27123550820142,2.70456237528739,1.60986580592767,0.00210511099516395,0.0323494000921371,0.0020000017776
2.27370647549677,2.70628461231182,1.60982949283221,0.0021083160540416,0.0323494000923651,0.0020000017776
2.2761968718013,2.70801938751504,1.60979259053997,0.00211159380483713,0.0323494000925948,0.0020000017776
2.2787067117504,2.70976668915338,1.60975509196469,0.00211494533088519,0.032349400092826,0.0020000017776
2.28123600997433,2.71152650534414,1.60971698996815,0.00211837172307083,0.0323494000930589,0.0020000017776
2.2837847810955,2.71329882406444,1.60967827736017,0.00212187407980829,0.0323494000932934,0.0020000017776
2.28635303972566,2.71508363315009,1.6096389468987,0.00212545350701952,0.0323494000935294,0.0020000017776
2.28894080046312,2.71688092029443,1.60959899128981,0.00212911111811198,0.0323494000937672,0.0020000017776
2.29154807788988,2.71869067304722,1.60955840318778,0.00213284803395619,0.0323494000940064,0.0020000017776
2.29417488656875,2.72051287881345,1.6095171751951,0.00213666538286259,0.0323494000942473,0.0020000017776
2.29682124104051,2.72234752485217,1.60947529986255,0.00214056430055805,0.0323494000944897,0.0020000017776
2.29948715582092,2.72419459827534,1.60943276968921,0.00214454593016183,0.0323494000947338,0.0020000017776
2.30217264539782,2.72605408604663,1.60938957712255,0.00214861142216098,0.0323494000949794,0.0020000017776
2.30487772422811,2.72792597498025,1.60934571455841,0.00215276193438529,0.0323494000952266,0.0020000017776
2.30760240673479,2.72981025173975,1.60930117434114,0.00215699863198169,0.0323494000954754,0.0020000017776
2.31034670730388,2.73170690283678,1.60925594876354,0.00216132268738809,0.0323494000957258,0.0020000017776
2.31311064028138,2.73361591462995,1.60921003006701,0.00216573528030675,0.0323494000959778,0.0020000017776
2.31589421997016,2.73553727332353,1.60916341044152,0.00217023759767701,0.0323494000962313,0.0020000017776
2.31869746062685,2.7374709649663,1.60911608202572,0.0021748308336476,0.0323494000964864,0.0020000017776
2.32152037645871,2.73941697545027,1.60906803690696,0.0021795161895482,0.0323494000967431,0.0020000017776
2.3243629816204,2.74137529050945,1.60901926712135,0.00218429487386065,0.0323494000970013,0.0020000017776
2.32722529021081,2.7433458957186,1.60896976465381,0.00218916810218937,0.0323494000972611,0.0020000017776
2.33010731626982,2.74532877649198,1.60891952143814,0.00219413709723143,0.0323494000975224,0.0020000017776
2.33300907377502,2.74732391808209,1.60886852935708,0.0021992030887458,0.0323494000977854,0.0020000017776
2.33593057663844,2.74933130557841,1.60881678024231,0.00220436731352215,0.0323494000980498,0.0020000017776
2.33887183870317,2.75135092390608,1.6087642658746,0.002209631015349,0.0323494000983158,0.0020000017776
2.34183287374006,2.75338275782467,1.6087109779838,0.00221499544498129,0.0323494000985834,0.0020000017776
2.34481369544431,2.75542679192684,1.60865690824893,0.00222046186010726,0.0323494000988525,0.0020000017776
2.34781431743208,2.75748301063709,1.60860204829822,0.00222603152531477,0.0323494000991232,0.0020000017776
2.35083475323698,2.75955139821041,1.60854638970921,0.00223170571205696,0.0323494000993953,0.0020000017776
2.35387501630669,2.76163193873099,1.60848992400878,0.00223748569861731,0.032349400099669,0.0020000017776
2.35693511999936,2.7637246161109,1.60843264267322,0.00224337277007398,0.0323494000999443,0.0020000017776
2.36001507758014,2.76582941408875,1.60837453712833,0.00224936821826351,0.0323494001002211,0.0020000017776
2.3631149022176,2.76794631622837,1.60831559874943,0.00225547334174392,0.0323494001004994,0.0020000017776
2.3662346069801,2.77007530591746,1.60825581886147,0.00226168944575704,0.0323494001007792,0.0020000017776
2.36937420483221,2.77221636636625,1.6081951887391,0.0022680178421903,0.0323494001010605,0.0020000017776
2.37253370863102,2.77436948060613,1.60813369960672,0.00227445984953764,0.0323494001013434,0.0020000017776
2.37571313112245,2.77653463148829,1.60807134263858,0.0022810167928599,0.0323494001016278,0.0020000017776
2.37891248493754,2.77871180168239,1.60800810895881,0.00228769000374444,0.0323494001019137,0.0020000017776
2.38213178258871,2.78090097367511,1.60794398964155,0.00229448082026401,0.0323494001022011,0.0020000017776
2.38537103646597,2.78310212976883,1.60787897571099,0.00230139058693499,0.03234940010249,0.0020000017776
2.38863025883306,2.78531525208024,1.60781305814144,0.00230842065467479,0.0323494001027804,0.0020000017776
2.39190946182368,2.78754032253887,1.60774622785745,0.00231557238075868,0.0323494001030723,0.0020000017776
2.39520865743757,2.7897773228858,1.60767847573385,0.00232284712877566,0.0323494001033656,0.0020000017776
2.39852785753659,2.79202623467215,1.60760979259587,0.00233024626858382,0.0323494001036605,0.0020000017776
2.40186707384081,2.79428703925772,1.60754016921918,0.00233777117626473,0.0323494001039569,0.0020000017776
2.40522631792451,2.79655971780953,1.60746959632999,0.00234542323407724,0.0323494001042548,0.0020000017776
2.40860560121219,2.79884425130045,1.60739806460516,0.00235320383041035,0.0323494001045541,0.0020000017776
2.41200493497453,2.8011406205077,1.60732556467227,0.00236111435973542,0.0323494001048549,0.0020000017776
2.41542433032433,2.80344880601143,1.60725208710969,0.00236915622255759,0.0323494001051572,0.0020000017776
2.41886379821236,2.80576878819329,1.6071776224467,0.00237733082536621,0.0323494001054609,0.0020000017776
2.42232334942331,2.80810054723493,1.60710216116357,0.00238563958058483,0.0323494001057661,0.0020000017776
2.42580299457154,2.81044406311659,1.60702569369164,0.00239408390651997,0.0323494001060728,0.0020000017776
2.42930274409693,2.8127993156156,1.60694821041344,0.00240266522730941,0.032349400106381,0.0020000017776
2.43282260826061,2.81516628430492,1.60686970166278,0.00241138497286935,0.0323494001066905,0.0020000017776
2.43636259714076,2.81754494855163,1.60679015772482,0.00242024457884109,0.0323494001070016,0.0020000017776
2.43992272062822,2.81993528751549,1.60670956883621,0.00242924548653648,0.0323494001073141,0.0020000017776
2.44350298842224,2.82233728014739,1.60662792518515,0.00243838914288277,0.0323494001076281,0.0020000017776
2.44710341002605,2.82475090518791,1.60654521691154,0.00244767700036656,0.0323494001079434,0.0020000017776
2.45072399474252,2.82717614116577,1.60646143410704,0.00245711051697681,0.0323494001082603,0.0020000017776
2.4543647516697,2.82961296639633,1.6063765668152,0.00246669115614704,0.0323494001085785,0.0020000017776
2.45802568969634,2.83206135898009,1.60629060503155,0.00247642038669662,0.0323494001088981,0.0020000017776
2.46170681749741,2.83452129680113,1.60620353870374,0.00248629968277113,0.0323494001092193,0.0020000017776
2.46540814352959,2.83699275752562,1.60611535773162,0.00249633052378191,0.0323494001095418,0.0020000017776
2.46912967602666,2.83947571860024,1.60602605196734,0.0025065143943446,0.0323494001098658,0.0020000017776
2.47287142299492,2.8419701572507,1.60593561121553,0.00251685278421687,0.0323494001101911,0.0020000017776
2.47663339220856,2.84447605048011,1.60584402523334,0.00252734718823511,0.0323494001105179,0.0020000017776
2.480415591205,2.84699337506752,1.60575128373059,0.00253799910625026,0.0323494001108461,0.0020000017776
2.48421802728018,2.84952210756627,1.60565737636991,0.0025488100430627,0.0323494001111757,0.0020000017776
2.48804070748381,2.85206222430249,1.60556229276682,0.0025597815083562,0.0323494001115067,0.0020000017776
2.49188363861464,2.85461370137351,1.60546602248989,0.00257091501663076,0.0323494001118391,0.0020000017776
2.49574682721561,2.85717651464627,1.60536855506082,0.00258221208713479,0.0323494001121729,0.0020000017776
2.49963027956903,2.85975063975575,1.60526987995462,0.00259367424379599,0.032349400112508,0.0020000017776
2.50353400169175,2.8623360521034,1.6051699865997,0.00260530301515152,0.0323494001128446,0.0020000017776
2.50745799933016,2.8649327268555,1.605068864378,0.00261709993427691,0.0323494001131825,0.0020000017776
2.51140227795536,2.86754063894162,1.60496650262516,0.0026290665387143,0.0323494001135218,0.0020000017776
2.51536684275809,2.87015976305296,1.60486289063061,0.00264120437039935,0.0323494001138625,0.0020000017776
2.51935169864378,2.87279007364079,1.60475801763771,0.00265351497558737,0.0323494001142046,0.0020000017776
2.52335685022748,2.87543154491482,1.60465187284394,0.00266599990477828,0.032349400114548,0.0020000017776
2.52738230182878,2.87808415084157,1.60454444540096,0.00267866071264069,0.0323494001148927,0.0020000017776
2.53142805746671,2.88074786514273,1.60443572441481,0.00269149895793476,0.0323494001152389,0.0020000017776
2.53549412085459,2.88342266129359,1.60432569894603,0.00270451620343416,0.0323494001155863,0.0020000017776
2.53958049539481,2.88610851252133,1.60421435800982,0.00271771401584697,0.0323494001159352,0.0020000017776
2.54368718417367,2.88880539180346,1.60410169057617,0.00273109396573541,0.0323494001162854,0.0020000017776
2.5478141899561,2.8915132718661,1.60398768557002,0.00274465762743462,0.0323494001166369,0.0020000017776
2.55196151518034,2.89423212518238,1.6038723318714,0.00275840657897028,0.0323494001169897,0.0020000017776
2.55612916195268,2.89696192397077,1.60375561831562,0.00277234240197523,0.0323494001173439,0.0020000017776
2.56031713204206,2.89970264019342,1.60363753369337,0.00278646668160492,0.0323494001176994,0.0020000017776
2.56452542687467,2.90245424555451,1.60351806675093,0.00280078100645181,0.0323494001180562,0.0020000017776
2.56875404752855,2.90521671149855,1.60339720619028,0.00281528696845861,0.0323494001184143,0.0020000017776
2.57300299472813,2.90799000920875,1.60327494066932,0.0028299861628305,0.0323494001187738,0.0020000017776
2.57727226883868,2.9107741096053,1.60315125880199,0.00284488018794616,0.0323494001191346,0.0020000017776
2.58156186986085,2.91356898334372,1.60302614915844,0.00285997064526755,0.0323494001194966,0.0020000017776
2.58587179742505,2.91637460081318,1.60289960026523,0.00287525913924897,0.03234940011986,0.0020000017776
2.59020205078586,2.91919093213476,1.60277160060546,0.00289074727724436,0.0323494001202247,0.0020000017776
2.5945526288164,2.9220179471598,1.60264213861898,0.00290643666941405,0.0323494001205906,0.0020000017776
2.59892353000264,2.92485561546821,1.60251120270254,0.00292232892862984,0.0323494001209579,0.0020000017776
2.60331475243772,2.92770390636671,1.60237878120998,0.00293842567037943,0.0323494001213264,0.0020000017776
2.60772629381618,2.93056278888719,1.6022448624524,0.00295472851266909,0.0323494001216962,0.0020000017776
2.61215815142817,2.93343223178496,1.60210943469837,0.00297123907592568,0.0323494001220673,0.0020000017776
2.61661032215369,2.93631220353703,1.60197248617406,0.0029879589828972,0.0323494001224396,0.0020000017776
2.62108280245667,2.93920267234042,1.6018340050635,0.00300488985855214,0.0323494001228132,0.0020000017776
2.62557558837916,2.94210360611041,1.60169397950871,0.00302203332997774,0.0323494001231881,0.0020000017776
2.63008867553535,2.94501497247883,1.6015523976099,0.00303939102627702,0.0323494001235642,0.0020000017776
2.63462205910564,2.94793673879232,1.6014092474257,0.0030569645784645,0.0323494001239416,0.0020000017776
2.63917573383067,2.95086887211062,1.60126451697332,0.00307475561936078,0.0323494001243202,0.0020000017776
2.64374969400525,2.95381133920478,1.60111819422878,0.00309276578348588,0.0323494001247,0.0020000017776
2.64834393347235,2.95676410655549,1.60097026712708,0.00311099670695132,0.0323494001250811,0.0020000017776
2.65295844561698,2.95972714035127,1.60082072356241,0.00312945002735091,0.0323494001254635,0.0020000017776
2.65759322336007,2.96270040648677,1.6006695513884,0.00314812738365051,0.0323494001258471,0.0020000017776
2.6622482591523,2.96568387056099,1.60051673841825,0.00316703041607613,0.0323494001262318,0.0020000017776
2.66692354496791,2.96867749787554,1.60036227242502,0.00318616076600121,0.0323494001266178,0.0020000017776
2.67161907229846,2.97168125343288,1.60020614114181,0.00320552007583227,0.032349400127005,0.0020000017776
2.67633483214658,2.97469510193457,1.60004833226195,0.00322510998889354,0.0323494001273934,0.0020000017776
2.68107081501964,2.97771900777949,1.59988883343929,0.00324493214931013,0.032349400127783,0.0020000017776
2.68582701092345,2.98075293506209,1.59972763228834,0.00326498820188999,0.0323494001281738,0.0020000017776
2.69060340935585,2.98379684757059,1.59956471638455,0.00328527979200461,0.0323494001285658,0.0020000017776
2.69539999930036,2.98685070878525,1.59940007326454,0.00330580856546826,0.032349400128959,0.0020000017776
2.70021676921967,2.9899144818766,1.59923369042629,0.00332657616841618,0.0323494001293533,0.0020000017776
2.70505370704923,2.99298812970361,1.5990655553294,0.00334758424718118,0.0323494001297489,0.0020000017776
2.70991080019072,2.99607161481195,1.59889565539534,0.00336883444816906,0.0323494001301456,0.0020000017776
2.71478803550551,2.99916489943223,1.59872397800764,0.00339032841773281,0.0323494001305435,0.0020000017776
2.71968539930808,3.00226794547815,1.59855051051218,0.00341206780204515,0.0323494001309425,0.0020000017776
2.72460287735941,3.00538071454478,1.59837524021741,0.00343405424697015,0.0323494001313427,0.0020000017776
2.72954045486037,3.00850316790676,1.59819815439462,0.00345628939793313,0.032349400131744,0.0020000017776
2.734498116445,3.01163526651647,1.59801924027814,0.00347877489978947,0.0323494001321465,0.0020000017776
2.73947584617385,3.01477697100228,1.59783848506565,0.00350151239669198,0.0323494001325502,0.0020000017776
2.74447362752718,3.01792824166674,1.5976558759184,0.00352450353195675,0.0323494001329549,0.0020000017776
2.74949144339824,3.02108903848479,1.59747139996149,0.00354774994792809,0.0323494001333608,0.0020000017776
2.75452927608645,3.02425932110196,1.5972850442841,0.00357125328584142,0.0323494001337678,0.0020000017776
2.75958710729053,3.02743904883258,1.59709679593979,0.00359501518568546,0.032349400134176,0.0020000017776
2.76466491810167,3.03062818065796,1.59690664194675,0.00361903728606266,0.0323494001345852,0.0020000017776
2.76976268899658,3.03382667522463,1.59671456928807,0.00364332122404821,0.0323494001349956,0.0020000017776
2.77488039983061,3.03703449084247,1.596520564912,0.00366786863504797,0.0323494001354071,0.0020000017776
2.78001802983072,3.04025158548299,1.59632461573228,0.00369268115265469,0.0323494001358197,0.0020000017776
2.78517555758853,3.04347791677744,1.59612670862833,0.003717760408503,0.0323494001362333,0.0020000017776
2.79035296105325,3.04671344201509,1.59592683044563,0.003743108032123,0.0323494001366481,0.0020000017776
2.79555021752463,3.04995811814135,1.59572496799592,0.00376872565079224,0.0323494001370639,0.0020000017776
2.80076730364587,3.05321190175599,1.59552110805756,0.00379461488938673,0.0323494001374808,0.0020000017776
2.80600419539648,3.05647474911138,1.59531523737576,0.00382077737022994,0.0323494001378988,0.0020000017776
2.81126086808514,3.05974661611057,1.59510734266293,0.00384721471294095,0.0323494001383178,0.0020000017776
2.81653729634249,3.0630274583056,1.59489741059892,0.00387392853428083,0.0323494001387379,0.0020000017776
2.82183345411392,3.06631723089561,1.59468542783138,0.0039009204479976,0.032349400139159,0.0020000017776
2.82714931465233,3.06961588872508,1.59447138097603,0.00392819206467009,0.0323494001395813,0.0020000017776
