AllTrq1,AllTrq2,AllTrq3,AllTrq4,AllTrq5,AllTrq6
J1 Trq (Nm),J2 Trq (Nm),J3 Trq (Nm),J4 Trq (Nm),J5 Trq (Nm),J6 Trq (Nm)
7.12316082429267,-582.19423553452,488.481795152475,-3.69463354922224,-5.37956966960288,0.00443246254641869
7.12440173771382,-581.900546169991,488.129627697445,-3.69114925103445,-5.37663890135367,0.00443261254970641
7.12566150071089,-581.601446025008,487.771022749322,-3.68760195179453,-5.37365350022641,0.00443276434990118
7.12693989855177,-581.296933881402,487.405981743979,-3.68399170357394,-5.37061341929082,0.00443291789485699
7.12823671254942,-580.987008497403,487.034506153136,-3.68031855949749,-5.36751861075586,0.00443307313148574
7.12955172005931,-580.671668607547,486.656597484898,-3.67658257374934,-5.36436902596891,0.00443323000575716
7.13088469447422,-580.350912922596,486.272257284293,-3.67278380157916,-5.36116461541496,0.00443338846269867
7.13223540522066,-580.024740129441,485.881487133825,-3.66892229930838,-5.35790532871575,0.00443354844639528
7.13360361775164,-579.693148891008,485.484288654042,-3.66499812433639,-5.35459111462891,0.00443370989998955
7.13498909354526,-579.356137846174,485.080663504097,-3.66101133514704,-5.35122192104706,0.00443387276568141
7.13639159009821,-579.013705609659,484.670613382337,-3.65696199131505,-5.34779769499697,0.00443403698472812
7.13781086091997,-578.665850771939,484.254140026891,-3.65285015351269,-5.34431838263861,0.00443420249744416
7.1392466555302,-578.312571899147,483.831245216263,-3.64867588351632,-5.34078392926422,0.00443436924320113
7.1406987194505,-577.953867532967,483.40193076995,-3.64443924421332,-5.33719427929742,0.00443453716042764
7.14216679420467,-577.58973619054,482.966198549052,-3.64014029960874,-5.3335493762922,0.00443470618660928
7.14365061730598,-577.220176364357,482.524050456906,-3.63577911483244,-5.32984916293202,0.00443487625828847
7.14514992225843,-576.845186522163,482.075488439714,-3.63135575614589,-5.32609358102874,0.00443504731106445
7.14666443854894,-576.464765106839,481.620514487198,-3.62687029094954,-5.32228257152171,0.00443521927959309
7.1481938916423,-576.078910536307,481.159130633246,-3.62232278778977,-5.31841607447671,0.00443539209758692
7.14973800297471,-575.687621203417,480.691338956585,-3.61771331636633,-5.31449402908491,0.00443556569781501
7.15129648994928,-575.290895475835,480.217141581449,-3.61304194753963,-5.31051637366188,0.00443574001210289
7.152869065932,-574.888731695938,479.736540678264,-3.60830875333816,-5.30648304564647,0.00443591497133249
7.15445544024275,-574.481128180698,479.249538464339,-3.60351380696615,-5.30239398159978,0.00443609050544208
7.15605531815187,-574.068083221569,478.756137204568,-3.59865718281096,-5.29824911720405,0.00443626654342622
7.15766840087329,-573.649595084372,478.256339212145,-3.593738956451,-5.29404838726155,0.00443644301333568
7.15929438556141,-573.225662009175,477.750146849274,-3.58875920466332,-5.2897917256935,0.00443661984227741
7.16093296530037,-572.796282210187,477.237562527909,-3.58371800543153,-5.28547906553889,0.00443679695641448
7.16258382910146,-572.361453875623,476.718588710488,-3.57861543795375,-5.28111033895333,0.00443697428096603
7.16424666189938,-571.921175167592,476.193227910678,-3.57345158265048,-5.27668547720794,0.00443715174020725
7.16592114453987,-571.475444221973,475.661482694137,-3.56822652117283,-5.2722044106881,0.00443732925746935
7.16760695377749,-571.0242591483,475.123355679278,-3.56294033641057,-5.26766706889229,0.0044375067551395
7.16930376227023,-570.56761802962,474.578849538044,-3.55759311250038,-5.26307338043089,0.00443768415466085
7.17101123857208,-570.10551892238,474.027966996693,-3.55218493483411,-5.2584232730249,0.00443786137653247
7.17272904712456,-569.637959856298,473.470710836593,-3.54671589006717,-5.25371667350477,0.0044380383403094
7.1744568482548,-569.164938834233,472.907083895023,-3.54118606612696,-5.24895350780909,0.00443821496460257
7.17619429816479,-568.686453832052,472.337089065987,-3.5355955522214,-5.24413370098332,0.00443839116707887
7.17794104892807,-568.202502798506,471.760729301033,-3.52994443884743,-5.23925717717854,0.00443856686446109
7.17969674848122,-567.713083655086,471.178007610089,-3.52423281779968,-5.23432385965009,0.00443874197252803
7.18146104061857,-567.218194295903,470.588927062297,-3.51846078217916,-5.22933367075629,0.00443891640611443
7.18323356498486,-566.717832587538,469.99349078686,-3.51262842640209,-5.22428653195711,0.00443909007911104
7.18501395706682,-566.211996368924,469.391701973911,-3.50673584620862,-5.21918236381277,0.00443926290446467
7.18680184819083,-565.700683451183,468.783563875368,-3.5007831386718,-5.21402108598243,0.00443943479417821
7.18859686551126,-565.183891617515,468.169079805815,-3.49477040220653,-5.20880261722278,0.00443960565931067
7.19039863200789,-564.661618623037,467.54825314339,-3.48869773657849,-5.20352687538665,0.00443977540997731
7.19220676647433,-564.133862194646,466.921087330676,-3.48256524291333,-5.19819377742157,0.00443994395534962
7.19402088351641,-563.600620030885,466.287585875604,-3.47637302370568,-5.19280323936839,0.00444011120365548
7.19584059353905,-563.06188980179,465.647752352368,-3.47012118282845,-5.18735517635982,0.00444027706217917
7.19766550274527,-562.517669148744,465.001590402344,-3.46380982554195,-5.18184950261891,0.00444044143726155
7.19949521312421,-561.967955684339,464.349103735026,-3.45743905850326,-5.1762861314577,0.00444060423430007
7.2013293224475,-561.412746992218,463.690296128957,-3.45100898977556,-5.17066497527558,0.00444076535774898
7.20316742425823,-560.852040626937,463.025171432684,-3.44451972883754,-5.16498594555791,0.0044409247111194
7.20500910786905,-560.285834113802,462.353733565716,-3.43797138659275,-5.15924895287442,0.00444108219697946
7.20685395834914,-559.714124948729,461.675986519488,-3.43136407537923,-5.15345390687771,0.00444123771695445
7.20870155651933,-559.136910598088,460.991934358336,-3.42469790897892,-5.14760071630167,0.00444139117172701
7.210551478947,-558.554188498548,460.301581220484,-3.41797300262737,-5.14168928895994,0.00444154246103724
7.21240329793395,-557.965956056919,459.604931319039,-3.41118947302326,-5.13571953174431,0.00444169148368295
7.21425658151127,-557.372210650003,458.901988942989,-3.40434743833813,-5.1296913506231,0.00444183813751976
7.21611089343458,-556.772949624436,458.192758458216,-3.39744701822612,-5.12360465063959,0.0044419823194614
7.21796579316999,-556.168170296523,457.477244308521,-3.39048833383358,-5.11745933591035,0.00444212392547986
7.21982083589283,-555.557869952087,456.755451016645,-3.38347150780906,-5.11125530962361,0.00444226285060565
7.2216755724749,-554.942045846302,456.027383185316,-3.37639666431298,-5.10499247403758,0.004442398988928
7.22352954948032,-554.320695203537,455.293045498287,-3.36926392902761,-5.0986707304788,0.00444253223359517
7.22538230915763,-553.693815217191,454.552442721401,-3.36207342916683,-5.09228997934043,0.00444266247681467
7.22723338942905,-553.061403049524,453.805579703648,-3.35482529348622,-5.08585012008052,0.00444278960985357
7.22908232388445,-552.423455831505,453.052461378244,-3.34751965229287,-5.07935105122034,0.00444291352303879
7.23092864177414,-551.779970662635,452.293092763709,-3.3401566374555,-5.07279267034257,0.00444303410575738
7.23277186800075,-551.130944610783,451.527478964963,-3.33273638241437,-5.06617487408961,0.00444315124645688
7.23461152311035,-550.476374712019,450.75562517442,-3.32525902219137,-5.05949755816177,0.00444326483264561
7.23644712328359,-549.816257970448,449.977536673102,-3.31772469340009,-5.05276061731547,0.00444337475089311
7.23827818033137,-549.150591358035,449.193218831753,-3.31013353425592,-5.04596394536149,0.00444348088683039
7.24010420168359,-548.47937181444,448.402677111966,-3.30248568458613,-5.0391074351631,0.00444358312515043
7.24192469038057,-547.802596246837,447.605917067319,-3.29478128584,-5.03219097863424,0.00444368134960848
