AllAngularVelrpm1,AllAngularVelrpm2,AllAngularVelrpm3,AllAngularVelrpm4,AllAngularVelrpm5,AllAngularVelrpm6
J1 (Rpm),J2 (Rpm),J3 (Rpm),J4 (Rpm),J5 (Rpm),J6 (Rpm)
-1.94267688012545e-16,-10.9007757851042,10.5806342864155,1.14982525442672,10.9962926658441,2.45095806290396
-1.95403756363496e-16,-10.9645230119177,10.642509340722,1.15654937872161,11.0605984709075,2.46529115099112
-1.96539824714446e-16,-11.0282702387312,10.7043843950286,1.1632735030165,11.1249042759709,2.47962423907828
-1.97675893065397e-16,-11.0920174655446,10.7662594493351,1.1699976273114,11.1892100810343,2.49395732716544
-1.98811961416347e-16,-11.1557646923581,10.8281345036416,1.17672175160629,11.2535158860977,2.50829041525259
-1.99948029767298e-16,-11.2195119191716,10.8900095579481,1.18344587590118,11.3178216911611,2.52262350333975
-2.01084098118248e-16,-11.2832591459851,10.9518846122547,1.19017000019608,11.3821274962246,2.53695659142691
-2.02220166469199e-16,-11.3470063727985,11.0137596665612,1.19689412449097,11.446433301288,2.55128967951407
-2.0335623482015e-16,-11.410753599612,11.0756347208677,1.20361824878586,11.5107391063514,2.56562276760122
-2.044923031711e-16,-11.4745008264255,11.1375097751742,1.21034237308076,11.5750449114148,2.57995585568838
-2.05628371522051e-16,-11.538248053239,11.1993848294807,1.21706649737565,11.6393507164782,2.59428894377554
-2.06764439873001e-16,-11.6019952800524,11.2612598837873,1.22379062167054,11.7036565215416,2.6086220318627
-2.07900508223952e-16,-11.6657425068659,11.3231349380938,1.23051474596544,11.767962326605,2.62295511994985
-2.09036576574902e-16,-11.7294897336794,11.3850099924003,1.23723887026033,11.8322681316685,2.63728820803701
-2.10172644925853e-16,-11.7932369604929,11.4468850467068,1.24396299455522,11.8965739367319,2.65162129612417
-2.11308713276803e-16,-11.8569841873063,11.5087601010134,1.25068711885011,11.9608797417953,2.66595438421133
-2.12444781627754e-16,-11.9207314141198,11.5706351553199,1.25741124314501,12.0251855468587,2.68028747229849
-2.13580849978705e-16,-11.9844786409333,11.6325102096264,1.2641353674399,12.0894913519221,2.69462056038564
-2.14716918329655e-16,-12.0482258677468,11.6943852639329,1.27085949173479,12.1537971569855,2.7089536484728
-2.15852986680606e-16,-12.1119730945602,11.7562603182395,1.27758361602969,12.218102962049,2.72328673655996
-2.16989055031556e-16,-12.1757203213737,11.818135372546,1.28430774032458,12.2824087671124,2.73761982464712
-2.18125123382507e-16,-12.2394675481872,11.8800104268525,1.29103186461947,12.3467145721758,2.75195291273427
-2.19261191733457e-16,-12.3032147750007,11.941885481159,1.29775598891437,12.4110203772392,2.76628600082143
-2.20397260084408e-16,-12.3669620018141,12.0037605354656,1.30448011320926,12.4753261823026,2.78061908890859
-2.21533328435359e-16,-12.4307092286276,12.0656355897721,1.31120423750415,12.539631987366,2.79495217699575
-2.22669396786309e-16,-12.4944564554411,12.1275106440786,1.31792836179905,12.6039377924294,2.8092852650829
-2.2380546513726e-16,-12.5582036822546,12.1893856983851,1.32465248609394,12.6682435974929,2.82361835317006
-2.2494153348821e-16,-12.621950909068,12.2512607526916,1.33137661038883,12.7325494025563,2.83795144125722
-2.26077601839161e-16,-12.6856981358815,12.3131358069982,1.33810073468373,12.7968552076197,2.85228452934438
-2.27213670190111e-16,-12.749445362695,12.3750108613047,1.34482485897862,12.8611610126831,2.86661761743154
-2.28349738541062e-16,-12.8131925895085,12.4368859156112,1.35154898327351,12.9254668177465,2.88095070551869
-2.29485806892012e-16,-12.8769398163219,12.4987609699177,1.3582731075684,12.9897726228099,2.89528379360585
-2.30621875242963e-16,-12.9406870431354,12.5606360242243,1.3649972318633,13.0540784278734,2.90961688169301
-2.31757943593914e-16,-13.0044342699489,12.6225110785308,1.37172135615819,13.1183842329368,2.92394996978017
-2.32894011944864e-16,-13.0681814967624,12.6843861328373,1.37844548045308,13.1826900380002,2.93828305786732
-2.34030080295815e-16,-13.1319287235758,12.7462611871438,1.38516960474798,13.2469958430636,2.95261614595448
-2.35166148646765e-16,-13.1956759503893,12.8081362414504,1.39189372904287,13.311301648127,2.96694923404164
-2.36302216997716e-16,-13.2594231772028,12.8700112957569,1.39861785333776,13.3756074531904,2.9812823221288
-2.37438285348666e-16,-13.3231704040163,12.9318863500634,1.40534197763266,13.4399132582539,2.99561541021595
-2.38574353699617e-16,-13.3869176308297,12.9937614043699,1.41206610192755,13.5042190633173,3.00994849830311
-2.39710422050567e-16,-13.4506648576432,13.0556364586765,1.41879022622244,13.5685248683807,3.02428158639027
-2.40846490401518e-16,-13.5144120844567,13.117511512983,1.42551435051734,13.6328306734441,3.03861467447743
-2.41982558752469e-16,-13.5781593112702,13.1793865672895,1.43223847481223,13.6971364785075,3.05294776256459
-2.43118627103419e-16,-13.6419065380836,13.241261621596,1.43896259910712,13.7614422835709,3.06728085065174
-2.4425469545437e-16,-13.7056537648971,13.3031366759025,1.44568672340201,13.8257480886343,3.0816139387389
-2.4539076380532e-16,-13.7694009917106,13.3650117302091,1.45241084769691,13.8900538936978,3.09594702682606
-2.46526832156271e-16,-13.8331482185241,13.4268867845156,1.4591349719918,13.9543596987612,3.11028011491322
-2.47662900507221e-16,-13.8968954453375,13.4887618388221,1.46585909628669,14.0186655038246,3.12461320300037
-2.48798968858172e-16,-13.960642672151,13.5506368931286,1.47258322058159,14.082971308888,3.13894629108753
-2.49935037209122e-16,-14.0243898989645,13.6125119474352,1.47930734487648,14.1472771139514,3.15327937917469
-2.51071105560073e-16,-14.088137125778,13.6743870017417,1.48603146917137,14.2115829190148,3.16761246726185
-2.52207173911024e-16,-14.1518843525914,13.7362620560482,1.49275559346627,14.2758887240783,3.181945555349
-2.53343242261974e-16,-14.2156315794049,13.7981371103547,1.49947971776116,14.3401945291417,3.19627864343616
-2.54479310612925e-16,-14.2793788062184,13.8600121646613,1.50620384205605,14.4045003342051,3.21061173152332
-2.55615378963875e-16,-14.3431260330319,13.9218872189678,1.51292796635095,14.4688061392685,3.22494481961048
-2.56751447314826e-16,-14.4068732598453,13.9837622732743,1.51965209064584,14.5331119443319,3.23927790769764
-2.57887515665776e-16,-14.4706204866588,14.0456373275808,1.52637621494073,14.5974177493953,3.25361099578479
-2.59023584016727e-16,-14.5343677134723,14.1075123818874,1.53310033923562,14.6617235544587,3.26794408387195
-2.60159652367677e-16,-14.5981149402858,14.1693874361939,1.53982446353052,14.7260293595222,3.28227717195911
-2.61295720718628e-16,-14.6618621670992,14.2312624905004,1.54654858782541,14.7903351645856,3.29661026004627
-2.62431789069579e-16,-14.7256093939127,14.2931375448069,1.5532727121203,14.854640969649,3.31094334813342
-2.63567857420529e-16,-14.7893566207262,14.3550125991134,1.5599968364152,14.9189467747124,3.32527643622058
-2.6470392577148e-16,-14.8531038475397,14.41688765342,1.56672096071009,14.9832525797758,3.33960952430774
-2.6583999412243e-16,-14.9168510743531,14.4787627077265,1.57344508500498,15.0475583848392,3.3539426123949
-2.66976062473381e-16,-14.9805983011666,14.540637762033,1.58016920929988,15.1118641899027,3.36827570048205
-2.68112130824331e-16,-15.0443455279801,14.6025128163395,1.58689333359477,15.1761699949661,3.38260878856921
-2.69248199175282e-16,-15.1080927547936,14.6643878706461,1.59361745788966,15.2404758000295,3.39694187665637
-2.70384267526232e-16,-15.171839981607,14.7262629249526,1.60034158218456,15.3047816050929,3.41127496474353
-2.71520335877183e-16,-15.2355872084205,14.7881379792591,1.60706570647945,15.3690874101563,3.42560805283068
-2.72656404228134e-16,-15.299334435234,14.8500130335656,1.61378983077434,15.4333932152197,3.43994114091784
-2.73792472579084e-16,-15.3630816620475,14.9118880878722,1.62051395506923,15.4976990202831,3.454274229005
-2.74928540930035e-16,-15.4268288888609,14.9737631421787,1.62723807936413,15.5620048253466,3.46860731709216
-2.76064609280985e-16,-15.4905761156744,15.0356381964852,1.63396220365902,15.62631063041,3.48294040517932
-2.77200677631936e-16,-15.5543233424879,15.0975132507917,1.64068632795391,15.6906164354734,3.49727349326647
-2.78336745982886e-16,-15.6180705693014,15.1593883050983,1.64741045224881,15.7549222405368,3.51160658135363
-2.79472814333837e-16,-15.6818177961148,15.2212633594048,1.6541345765437,15.8192280456002,3.52593966944079
-2.80608882684787e-16,-15.7455650229283,15.2831384137113,1.66085870083859,15.8835338506636,3.54027275752795
-2.81744951035738e-16,-15.8093122497418,15.3450134680178,1.66758282513349,15.9478396557271,3.5546058456151
-2.82881019386689e-16,-15.8730594765553,15.4068885223243,1.67430694942838,16.0121454607905,3.56893893370226
-2.84017087737639e-16,-15.9368067033687,15.4687635766309,1.68103107372327,16.0764512658539,3.58327202178942
-2.8515315608859e-16,-16.0005539301822,15.5306386309374,1.68775519801817,16.1407570709173,3.59760510987658
-2.8628922443954e-16,-16.0643011569957,15.5925136852439,1.69447932231306,16.2050628759807,3.61193819796373
-2.87425292790491e-16,-16.1280483838092,15.6543887395504,1.70120344660795,16.2693686810441,3.62627128605089
-2.88561361141441e-16,-16.1917956106226,15.716263793857,1.70792757090284,16.3336744861076,3.64060437413805
-2.89697429492392e-16,-16.2555428374361,15.7781388481635,1.71465169519774,16.397980291171,3.65493746222521
-2.90833497843342e-16,-16.3192900642496,15.84001390247,1.72137581949263,16.4622860962344,3.66927055031237
-2.91969566194293e-16,-16.3830372910631,15.9018889567765,1.72809994378752,16.5265919012978,3.68360363839952
-2.93105634545244e-16,-16.4467845178765,15.9637640110831,1.73482406808242,16.5908977063612,3.69793672648668
-2.94241702896194e-16,-16.51053174469,16.0256390653896,1.74154819237731,16.6552035114246,3.71226981457384
